country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Argentina,ARG,18/02/2021,635583,392399,243184,23261,8951,1.41,0.87,0.54,198,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,19/02/2021,668654,414958,253696,33071,11003,1.48,0.92,0.56,243,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,20/02/2021,707148,445614,261534,38494,14415,1.56,0.99,0.58,319,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,21/02/2021,720267,456929,263338,13119,15809,1.59,1.01,0.58,350,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,22/02/2021,722234,458822,263412,1967,16063,1.6,1.02,0.58,355,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,23/02/2021,746615,481689,264926,24381,19349,1.65,1.07,0.59,428,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,24/02/2021,780455,513394,267061,33840,24019,1.73,1.14,0.59,531,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,25/02/2021,829832,558831,271001,49377,27750,1.84,1.24,0.6,614,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,26/02/2021,903915,620635,283280,74083,33609,2,1.37,0.63,744,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,27/02/2021,984895,694470,290425,80980,39678,2.18,1.54,0.64,878,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,28/02/2021,1025003,731571,293432,40108,43534,2.27,1.62,0.65,963,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,1/03/2021,1049169,755212,293957,24166,46705,2.32,1.67,0.65,1033,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,2/03/2021,1126108,823446,302662,76939,54213,2.49,1.82,0.67,1200,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,3/03/2021,1181292,874916,306376,55184,57262,2.61,1.94,0.68,1267,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,4/03/2021,1252461,941695,310766,71169,60376,2.77,2.08,0.69,1336,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,5/03/2021,1357596,1030504,327092,105135,64812,3,2.28,0.72,1434,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,6/03/2021,,,,,65277,,,,1444,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,7/03/2021,1526078,1182874,343204,,71582,3.38,2.62,0.76,1584,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,8/03/2021,1546699,1202998,343701,20621,71076,3.42,2.66,0.76,1573,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,9/03/2021,1648957,1301787,347170,102258,74693,3.65,2.88,0.77,1653,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,10/03/2021,1774438,1424984,349454,125481,84735,3.93,3.15,0.77,1875,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,11/03/2021,1919074,1564555,354519,144636,95230,4.25,3.46,0.78,2107,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,12/03/2021,2098205,1719543,378662,179131,105801,4.64,3.8,0.84,2341,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,13/03/2021,2294738,1876113,418625,196533,121843,5.08,4.15,0.93,2696,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,14/03/2021,2381429,1932696,448733,86691,122193,5.27,4.28,0.99,2704,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,15/03/2021,2404194,1952883,451311,22765,122499,5.32,4.32,1,2710,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,16/03/2021,2541362,2064529,476833,137168,127486,5.62,4.57,1.06,2821,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,17/03/2021,2668103,2170116,497987,126741,127666,5.9,4.8,1.1,2825,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,18/03/2021,2805153,2289249,515904,137050,126583,6.21,5.07,1.14,2801,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,19/03/2021,2939364,2382859,556505,134211,120166,6.5,5.27,1.23,2659,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,20/03/2021,3063864,2472426,591438,124500,109875,6.78,5.47,1.31,2431,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,21/03/2021,3119828,2514480,605348,55964,105486,6.9,5.56,1.34,2334,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,22/03/2021,3142444,2535054,607390,22616,105464,6.95,5.61,1.34,2333,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,23/03/2021,3240731,2618750,621981,98287,99910,7.17,5.79,1.38,2211,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,24/03/2021,3328933,2694454,634479,88202,94404,7.37,5.96,1.4,2089,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,25/03/2021,3365839,2730260,635579,36906,80098,7.45,6.04,1.41,1772,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,26/03/2021,3474415,2824344,650071,108576,76436,7.69,6.25,1.44,1691,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,27/03/2021,3570460,2908932,661528,96045,72371,7.9,6.44,1.46,1601,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Australia,AUS,15/02/2021,0,0,,,,0,0,,,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,https://covidlive.com.au/vaccinations
Australia,AUS,16/02/2021,0,0,,0,,0,0,,,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,https://covidlive.com.au/vaccinations
Australia,AUS,17/02/2021,0,0,,0,,0,0,,,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,https://covidlive.com.au/vaccinations
Australia,AUS,18/02/2021,0,0,,0,,0,0,,,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,https://covidlive.com.au/vaccinations
Australia,AUS,19/02/2021,0,0,,0,,0,0,,,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,https://covidlive.com.au/vaccinations
Australia,AUS,20/02/2021,0,0,,0,,0,0,,,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,https://covidlive.com.au/vaccinations
Australia,AUS,21/02/2021,0,0,,0,,0,0,,,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,https://covidlive.com.au/vaccinations
Australia,AUS,22/02/2021,20,20,,20,3,0,0,,0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,https://covidlive.com.au/vaccinations
Australia,AUS,23/02/2021,2879,2879,,2859,411,0.01,0.01,,16,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,https://covidlive.com.au/vaccinations
Australia,AUS,24/02/2021,6908,6908,,4029,987,0.03,0.03,,39,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,https://covidlive.com.au/vaccinations
Australia,AUS,25/02/2021,17500,17500,,10592,2500,0.07,0.07,,98,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,https://covidlive.com.au/vaccinations
Australia,AUS,26/02/2021,25000,25000,,7500,3571,0.1,0.1,,140,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,https://covidlive.com.au/vaccinations
Australia,AUS,27/02/2021,30000,30000,,5000,4286,0.12,0.12,,168,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,https://covidlive.com.au/vaccinations
Australia,AUS,28/02/2021,31894,31894,,1894,4556,0.13,0.13,,179,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,https://covidlive.com.au/vaccinations
Australia,AUS,1/03/2021,33702,33702,,1808,4812,0.13,0.13,,189,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,https://covidlive.com.au/vaccinations
Australia,AUS,2/03/2021,41907,41907,,8205,5575,0.16,0.16,,219,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,https://covidlive.com.au/vaccinations
Australia,AUS,3/03/2021,50840,50840,,8933,6276,0.2,0.2,,246,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,https://covidlive.com.au/vaccinations
Australia,AUS,4/03/2021,61008,61008,,10168,6215,0.24,0.24,,244,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,https://covidlive.com.au/vaccinations
Australia,AUS,5/03/2021,71867,71867,,10859,6695,0.28,0.28,,263,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,https://covidlive.com.au/vaccinations
Australia,AUS,6/03/2021,76940,76940,,5073,6706,0.3,0.3,,263,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,https://covidlive.com.au/vaccinations
Australia,AUS,7/03/2021,81345,81345,,4405,7064,0.32,0.32,,277,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,https://covidlive.com.au/vaccinations
Australia,AUS,8/03/2021,86369,86369,,5024,7524,0.34,0.34,,295,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,https://covidlive.com.au/vaccinations
Australia,AUS,9/03/2021,94908,94908,,8539,7572,0.37,0.37,,297,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,https://covidlive.com.au/vaccinations
Australia,AUS,10/03/2021,106200,106200,,11292,7909,0.42,0.42,,310,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,https://covidlive.com.au/vaccinations
Australia,AUS,11/03/2021,125000,125000,,18800,9142,0.49,0.49,,359,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,https://covidlive.com.au/vaccinations
Australia,AUS,12/03/2021,135103,135103,,10103,9034,0.53,0.53,,354,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,https://covidlive.com.au/vaccinations
Australia,AUS,13/03/2021,159294,159294,,24191,11765,0.62,0.62,,461,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,https://covidlive.com.au/vaccinations
Australia,AUS,14/03/2021,162551,,,3257,11601,0.64,,,455,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,https://covidlive.com.au/vaccinations
Australia,AUS,15/03/2021,164781,,,2230,11202,0.65,,,439,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,https://covidlive.com.au/vaccinations
Australia,AUS,16/03/2021,182437,,,17656,12504,0.72,,,490,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,https://covidlive.com.au/vaccinations
Australia,AUS,17/03/2021,203557,,,21120,13908,0.8,,,545,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,https://covidlive.com.au/vaccinations
Australia,AUS,18/03/2021,226057,,,22500,14437,0.89,,,566,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,https://covidlive.com.au/vaccinations
Australia,AUS,19/03/2021,240754,,,14697,15093,0.94,,,592,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,https://covidlive.com.au/vaccinations
Australia,AUS,20/03/2021,253831,,,13077,13505,1,,,530,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,https://covidlive.com.au/vaccinations
Australia,AUS,21/03/2021,257019,,,3188,13495,1.01,,,529,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,https://covidlive.com.au/vaccinations
Australia,AUS,22/03/2021,282184,,,25165,16772,1.11,,,658,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,https://covidlive.com.au/vaccinations
Australia,AUS,23/03/2021,307525,,,25341,17870,1.21,,,701,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,https://covidlive.com.au/vaccinations
Australia,AUS,24/03/2021,355254,,,47729,21671,1.39,,,850,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,https://covidlive.com.au/vaccinations
Australia,AUS,25/03/2021,408410,,,53156,26050,1.6,,,1022,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,https://covidlive.com.au/vaccinations
Australia,AUS,26/03/2021,460155,,,51745,31343,1.8,,,1229,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,https://covidlive.com.au/vaccinations
Australia,AUS,27/03/2021,507000,,,46845,36167,1.99,,,1418,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,https://covidlive.com.au/vaccinations
Austria,AUT,27/12/2020,713,713,,,,0.01,0.01,,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,28/12/2020,2006,2006,,1293,1293,0.02,0.02,,144,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,29/12/2020,3620,3620,,1614,1454,0.04,0.04,,161,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,30/12/2020,4964,4964,,1344,1417,0.06,0.06,,157,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,31/12/2020,4972,4972,,8,1065,0.06,0.06,,118,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,1/01/2021,4974,4974,,2,852,0.06,0.06,,95,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2/01/2021,4980,4980,,6,711,0.06,0.06,,79,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,3/01/2021,4981,4981,,1,610,0.06,0.06,,68,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,4/01/2021,5095,5095,,114,441,0.06,0.06,,49,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,5/01/2021,6835,6835,,1740,459,0.08,0.08,,51,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,6/01/2021,7666,7666,,831,386,0.09,0.09,,43,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,7/01/2021,10818,10818,,3152,835,0.12,0.12,,93,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,8/01/2021,23717,23717,,12899,2678,0.26,0.26,,297,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,9/01/2021,28093,28093,,4376,3302,0.31,0.31,,367,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,10/01/2021,30282,30282,,2189,3614,0.34,0.34,,401,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,11/01/2021,35842,35842,,5560,4392,0.4,0.4,,488,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,12/01/2021,50126,50126,,14284,6184,0.56,0.56,,687,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,13/01/2021,65048,65048,,14922,8197,0.72,0.72,,910,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,14/01/2021,81369,81369,,16321,10079,0.9,0.9,,1119,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,15/01/2021,99066,99063,3,17697,10764,1.1,1.1,0,1195,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,16/01/2021,105771,105758,13,6705,11097,1.17,1.17,0,1232,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,17/01/2021,111391,111024,367,5620,11587,1.24,1.23,0,1287,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,18/01/2021,122604,121356,1248,11213,12395,1.36,1.35,0.01,1376,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,19/01/2021,148088,145399,2689,25484,13995,1.64,1.61,0.03,1554,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,20/01/2021,171378,167407,3971,23290,15190,1.9,1.86,0.04,1687,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,21/01/2021,190833,186698,4135,19455,15638,2.12,2.07,0.05,1736,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,22/01/2021,202410,197693,4717,11577,14763,2.25,2.2,0.05,1639,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,23/01/2021,205504,200784,4720,3094,14248,2.28,2.23,0.05,1582,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,24/01/2021,206731,202009,4722,1227,13620,2.3,2.24,0.05,1512,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
